load_step,load,total_energy,total_energy_change,total_init_energy,total_e_change_from_init,avg_energy,avg_energy_change,avg_init_energy,avg_e_change_from_init,min_iter_total_energy_change,min_iter_avg_energy_change,max_energy,max_force,avg_sigma11,avg_sigma12,avg_sigma22,avg_init_sigma11,avg_init_sigma12,avg_init_sigma22,avg_sigma12_change_from_init,avg_P11,avg_P12,avg_P21,avg_P22,avg_init_P11,avg_init_P12,avg_init_P21,avg_init_P22,participationFraction,m3_participationFraction,nr_elements_with_m3_fix_change,nr_red_q1,nr_red_q2,nr_red_q3,nr_red_q4,nr_red_q1_fixed,nr_red_q2_fixed,nr_red_q3_fixed,nr_red_q4_fixed,max_m3_nr,sum_m3,max_positive_plastic_jump,max_negative_plastic_jump,nr_iterations,nr_func_evals,nr_edge_flips,LBFGS_Term_reason,CG_Term_reason,FIRE_Term_reason,run_time,minimization_time,write_time,est_time_remaining,cmX,cmY,maxX,minX,maxY,minY
2970,0.17969,427.39829579,0.013362530522,427.39830298,-7.1842320608e-06,0.0034191863663,1.0690024418e-07,0.0034191864238,-5.7473856837e-11,0,0,0.2074899649,1.071282035e-06,0,-0.00010522472005,0,0,-0.00010520779171,0,-1.6928332246e-08,0,0.026187995944,0,0,0,0,0,0,0,0,0,61015,33923,17244,12818,39243,23229,39016,23512,3,0,3,-2,681,1125,0,2,0,0,9d 15h 16m 35s,9d 11h 27m 50.780s,3h 46m 5.624s,182d 19h 44m 52s,147.46137446,124.99985137,294.80420758,-0.11829242167,251.48043564,-1.1579770191
2971,0.1797,427.41167418,0.013378384872,427.41168137,-7.1981938845e-06,0.0034192933934,1.0702707898e-07,0.003419293451,-5.7585551345e-11,0,0,0.20749497546,3.1428135302e-06,0,-0.00010525274435,0,0,-0.00010523393786,0,-1.88064906e-08,0,0.026201978828,0,0,0,0,0,0,0,0,0,61023,33912,17250,12815,39244,23223,39029,23504,3,0,3,-2,637,1042,0,2,0,0,9d 15h 18m 59s,9d 11h 30m 15.330s,3h 46m 5.624s,182d 19h 11m 47s,147.46262446,124.99985137,294.80670314,-0.11829685758,251.48038172,-1.1579403712
2972,0.17971,427.42506841,0.013394235364,427.42507561,-7.199570689e-06,0.0034194005473,1.0715388292e-07,0.0034194006049,-5.7596565538e-11,0,0,0.20749990854,5.8576530362e-07,0,-0.00010528185194,0,0,-0.00010526196827,0,-1.9883668148e-08,0,0.026215948223,0,0,0,0,0,0,0,0,0,61035,33899,17254,12812,39252,23218,39037,23493,3,0,3,-2,712,1176,0,2,0,0,9d 15h 21m 44s,9d 11h 32m 59.488s,3h 46m 5.624s,182d 19h 58m 25s,147.46387446,124.99985137,294.80919867,-0.11830133249,251.48032483,-1.1579025714
2973,0.17972,427.4384785,0.013410085228,427.43848568,-7.1834835467e-06,0.003419507828,1.0728068182e-07,0.0034195078854,-5.7467868138e-11,0,0,0.20750476683,7.045042153e-07,0,-0.00010530978059,0,0,-0.00010529108238,0,-1.8698211132e-08,0,0.02622993392,0,0,0,0,0,0,0,0,0,61049,33886,17260,12805,39263,23210,39046,23481,3,0,3,-2,707,1179,0,2,0,0,9d 15h 24m 18s,9d 11h 35m 33.536s,3h 46m 5.624s,182d 20h 3m 3s,147.46512445,124.99985137,294.81169386,-0.11830613697,251.4802721,-1.1578669697
2974,0.17973,427.45190443,0.013425932187,427.45191162,-7.1908128803e-06,0.0034196152354,1.074074575e-07,0.003419615293,-5.7526503092e-11,0,0,0.20750958201,7.013613211e-07,0,-0.00010533864445,0,0,-0.00010531901809,0,-1.9626351225e-08,0,0.026243910499,0,0,0,0,0,0,0,0,0,61061,33878,17262,12799,39268,23205,39055,23472,3,0,3,-2,718,1188,0,2,0,0,9d 15h 27m 3s,9d 11h 38m 18.982s,3h 46m 5.624s,182d 19h 36m 29s,147.46637445,124.99985137,294.81418966,-0.11831033553,251.48021523,-1.157829316
2975,0.17974,427.46534621,0.013441777183,427.46535339,-7.1882617476e-06,0.0034197227696,1.0753421746e-07,0.0034197228272,-5.7506093637e-11,0,0,0.20751432954,8.8345590544e-07,0,-0.0001053669793,0,0,-0.00010534788943,0,-1.9089867348e-08,0,0.026257888395,0,0,0,0,0,0,0,0,2,61072,33872,17263,12793,39268,23202,39067,23463,3,0,3,-2,718,1231,0,2,0,0,9d 15h 30m 52s,9d 11h 41m 9.169s,3h 47m 4.563s,182d 19h 40m 22s,147.46762445,124.99985137,294.81668511,-0.11831489382,251.48016002,-1.1577926009
2976,0.17975,427.47880383,0.013457619714,427.47881101,-7.1882840302e-06,0.0034198304306,1.0766095771e-07,0.0034198304881,-5.7506272313e-11,0,0,0.20751900203,4.3960060186e-07,0,-0.00010539559273,0,0,-0.0001053762314,0,-1.9361335107e-08,0,0.026271867343,0,0,0,0,0,0,0,0,0,61090,33860,17261,12789,39271,23201,39080,23448,3,0,3,-2,708,1113,0,2,0,0,9d 15h 33m 29s,9d 11h 43m 45.630s,3h 47m 4.563s,182d 20h 5m 31s,147.46887445,124.99985137,294.81918051,-0.11831949126,251.4801051,-1.1577559597
2977,0.17976,427.49227728,0.013473459405,427.49228448,-7.1925720704e-06,0.0034199382183,1.0778767524e-07,0.0034199382758,-5.7540576904e-11,0,0,0.2075236432,8.1283030728e-07,0,-0.00010542427628,0,0,-0.00010540485223,0,-1.9424056255e-08,0,0.026285841242,0,0,0,0,0,0,0,0,1,61106,33849,17261,12784,39274,23193,39093,23440,3,0,3,-2,715,1172,0,2,0,0,9d 15h 36m 4s,9d 11h 46m 20.132s,3h 47m 4.563s,182d 19h 42m 44s,147.47012445,124.99985137,294.82167662,-0.11832337502,251.48004776,-1.1577183131
2978,0.17977,427.50576658,0.013489298866,427.50577377,-7.1896428153e-06,0.0034200461327,1.0791439093e-07,0.0034200461902,-5.7517142524e-11,0,0,0.20752812,1.1774598566e-06,0,-0.00010545201005,0,0,-0.00010543354374,0,-1.8466309573e-08,0,0.026299819925,0,0,0,0,0,0,0,0,1,61124,33832,17259,12785,39282,23184,39101,23433,3,0,3,-2,571,932,0,2,0,0,9d 15h 38m 14s,9d 11h 48m 30.552s,3h 47m 4.563s,182d 19h 21m 17s,147.47137445,124.99985137,294.82417106,-0.11832893646,251.47999381,-1.1576823378
2979,0.17978,427.51927171,0.01350512928,427.51927891,-7.2009267456e-06,0.0034201541737,1.0804103424e-07,0.0034201542313,-5.7607413631e-11,0,0,0.20753265023,5.2832527126e-06,0,-0.00010548189632,0,0,-0.00010546128561,0,-2.0610715158e-08,0,0.026313789511,0,0,0,0,0,0,0,0,0,61146,33814,17260,12780,39284,23178,39122,23416,3,0,3,-2,640,1070,0,2,0,0,9d 15h 40m 26s,9d 11h 50m 42.566s,3h 47m 4.563s,182d 19h 19m 51s,147.47262444,124.99985137,294.82666815,-0.11833185174,251.47993355,-1.1576432176
2980,0.17979,427.53279267,0.013520961704,427.53279987,-7.1986660259e-06,0.0034202623414,1.0816769363e-07,0.003420262399,-5.7589327838e-11,0,0,0.20753710994,3.0746344307e-06,0,-0.00010551142386,0,0,-0.00010549117947,0,-2.0244392979e-08,0,0.026327753907,0,0,0,0,0,0,0,0,0,61162,33798,17261,12779,39289,23173,39134,23404,3,0,3,-2,723,1185,0,2,0,0,9d 15h 43m 13s,9d 11h 53m 29.016s,3h 47m 4.563s,182d 19h 20m 44s,147.47387444,124.99985137,294.82916446,-0.11833553537,251.479877,-1.157606073
2981,0.1798,427.54632947,0.013536790452,427.54633666,-7.1928718057e-06,0.0034203706357,1.0829432362e-07,0.0034203706933,-5.7542974725e-11,0,0,0.20754151071,2.6187100406e-06,0,-0.00010554013151,0,0,-0.00010552071484,0,-1.9416672208e-08,0,0.026341727516,0,0,0,0,0,0,0,0,1,61181,33779,17260,12780,39297,23165,39144,23394,3,0,3,-2,687,1120,0,2,0,0,9d 15h 45m 48s,9d 11h 56m 4.038s,3h 47m 4.563s,182d 19h 25m 4s,147.47512444,124.99985137,294.83166117,-0.11833883048,251.47981831,-1.1575678892
2982,0.17981,427.55988208,0.013552615005,427.55988928,-7.2018761443e-06,0.0034204790566,1.0842092004e-07,0.0034204791143,-5.7615009551e-11,0,0,0.20754576182,1.6697568145e-06,0,-0.000105569201,0,0,-0.00010554943021,0,-1.9770783152e-08,0,0.026355689852,0,0,0,0,0,0,0,0,2,61189,33773,17259,12779,39301,23163,39147,23389,3,0,3,-2,704,1187,0,2,0,0,9d 15h 48m 32s,9d 11h 58m 48.459s,3h 47m 4.563s,182d 19h 18m 44s,147.47637444,124.99985137,294.83415723,-0.11834276922,251.47976021,-1.1575300779
2983,0.17982,427.57345052,0.013568435984,427.57345771,-7.1976819527e-06,0.0034205876041,1.0854748787e-07,0.0034205876617,-5.7581455229e-11,0,0,0.20755004481,1.4199886282e-06,0,-0.00010559845596,0,0,-0.00010557850873,0,-1.9947225061e-08,0,0.026369649537,0,0,0,0,0,0,0,0,1,61196,33769,17265,12770,39302,23165,39159,23374,3,0,3,-2,700,1142,0,2,0,0,9d 15h 51m 11s,9d 12h 1m 26.915s,3h 47m 4.563s,182d 19h 14m 3s,147.47762444,124.99985137,294.83665381,-0.11834618715,251.47970115,-1.1574919299
2984,0.17983,427.58703477,0.013584253329,427.58704196,-7.1950876759e-06,0.0034206962782,1.0867402663e-07,0.0034206963357,-5.7560701431e-11,0,0,0.20755420749,2.5104146225e-06,0,-0.00010562718791,0,0,-0.00010560777255,0,-1.9415361098e-08,0,0.026383617102,0,0,0,0,0,0,0,0,1,61209,33758,17269,12764,39308,23153,39170,23369,3,0,3,-2,654,1120,0,2,0,0,9d 15h 53m 47s,9d 12h 4m 2.555s,3h 47m 4.563s,182d 19h 13m 36s,147.47887444,124.99985137,294.83915015,-0.11834985335,251.47964271,-1.157454123
2985,0.17984,427.60063484,0.013600065706,427.60064204,-7.2066728762e-06,0.0034208050787,1.0880052565e-07,0.0034208051363,-5.7653382936e-11,0,0,0.20755832791,1.1643938747e-06,0,-0.00010565663972,0,0,-0.0001056365135,0,-2.0126217056e-08,0,0.026397568978,0,0,0,0,0,0,0,0,0,61229,33744,17270,12757,39323,23138,39176,23363,3,0,3,-2,682,1115,0,2,0,0,9d 15h 56m 9s,9d 12h 6m 24.739s,3h 47m 4.563s,182d 18h 30m 19s,147.48012444,124.99985137,294.84164718,-0.11835281827,251.47958214,-1.1574154072
2986,0.17985,427.61425071,0.013615874395,427.61425791,-7.1997974942e-06,0.0034209140057,1.0892699516e-07,0.0034209140633,-5.7598379625e-11,0,0,0.20756234483,7.7331844772e-07,0,-0.0001056861317,0,0,-0.00010566597482,0,-2.0156878437e-08,0,0.026411526804,0,0,0,0,0,0,0,0,0,61241,33732,17272,12755,39331,23128,39182,23359,3,0,3,-2,716,1213,0,2,0,0,9d 15h 58m 53s,9d 12h 9m 8.585s,3h 47m 4.563s,182d 18h 19m 46s,147.48137443,124.99985137,294.84414382,-0.11835618175,251.47952332,-1.157377563
2987,0.17986,427.62788239,0.013631681124,427.62788959,-7.202803431e-06,0.0034210230591,1.0905344899e-07,0.0034210231167,-5.7622427663e-11,0,0,0.20756624135,6.0561665629e-06,0,-0.00010571390775,0,0,-0.00010569547606,0,-1.8431689149e-08,0,0.026425491626,0,0,0,0,0,0,0,0,1,61266,33710,17273,12751,39345,23115,39194,23346,3,0,3,-2,566,903,0,2,0,0,9d 16h 1m 1s,9d 12h 11m 16.281s,3h 47m 4.563s,182d 17h 23m 38s,147.48262443,124.99985137,294.84663851,-0.11836148853,251.47946472,-1.1573399412
2988,0.17987,427.64152987,0.013647475091,427.64153709,-7.2233800097e-06,0.0034211322389,1.0917980073e-07,0.0034211322967,-5.778703991e-11,0,0,0.20757027948,2.6411338153e-06,0,-0.00010574400729,0,0,-0.00010572326151,0,-2.0745774956e-08,0,0.026439435653,0,0,0,0,0,0,0,0,0,61284,33694,17278,12744,39354,23104,39208,23334,3,0,3,-2,719,1179,0,2,0,0,9d 16h 3m 45s,9d 12h 14m 0.843s,3h 47m 4.563s,182d 17h 32m 27s,147.48387443,124.99985137,294.84913811,-0.1183618905,251.47940224,-1.1573006258
2989,0.17988,427.65519314,0.013663271673,427.65520036,-7.2191688218e-06,0.0034212415451,1.0930617339e-07,0.0034212416029,-5.7753350279e-11,0,0,0.2075741296,2.2605114265e-06,0,-0.00010577346146,0,0,-0.00010575337151,0,-2.0089949459e-08,0,0.026453380602,0,0,0,0,0,0,0,0,0,61297,33685,17278,12740,39360,23098,39215,23327,3,0,3,-2,753,1293,0,2,0,0,9d 16h 6m 46s,9d 12h 17m 1.684s,3h 47m 4.563s,182d 17h 50m 2s,147.48512443,124.99985137,294.85163512,-0.1183648778,251.47933951,-1.1572613793
2990,0.17989,427.6688722,0.013679061472,427.66887942,-7.2196658039e-06,0.0034213509776,1.0943249178e-07,0.0034213510353,-5.7757326265e-11,0,0,0.20757796171,1.7490271793e-06,0,-0.00010580214798,0,0,-0.00010578283587,0,-1.9312104423e-08,0,0.026467328274,0,0,0,0,0,0,0,0,0,61322,33662,17278,12738,39368,23090,39232,23310,3,0,3,-2,646,1089,0,2,0,0,9d 16h 9m 17s,9d 12h 19m 31.936s,3h 47m 4.563s,182d 17h 48m 18s,147.48637443,124.99985137,294.85413286,-0.11836714023,251.47927743,-1.1572222481
2991,0.1799,427.68256704,0.013694845002,427.68257427,-7.2297744964e-06,0.0034214605364,1.0955876001e-07,0.0034214605942,-5.7838196038e-11,0,0,0.20758166536,1.2819948733e-06,0,-0.00010583032925,0,0,-0.00010581153187,0,-1.8797378899e-08,0,0.026481272336,0,0,0,0,0,0,0,0,1,61341,33645,17280,12734,39380,23080,39241,23299,3,0,3,-2,658,1236,0,2,0,0,9d 16h 12m 4s,9d 12h 22m 19.018s,3h 47m 4.563s,182d 17h 52m 11s,147.48762443,124.99985137,294.85662942,-0.11837057614,251.47921842,-1.1571850072
2992,0.17991,427.69627766,0.013710620495,427.6962849,-7.2390203059e-06,0.0034215702213,1.0968496396e-07,0.0034215702792,-5.7912162479e-11,0,0,0.20758531509,1.0406590389e-06,0,-0.00010586119309,0,0,-0.00010583972204,0,-2.1471048238e-08,0,0.026495186993,0,0,0,0,0,0,0,0,1,61356,33636,17283,12725,39383,23073,39256,23288,3,0,3,-2,730,1235,0,2,0,0,9d 16h 14m 55s,9d 12h 25m 10.171s,3h 47m 4.563s,182d 18h 13m 31s,147.48887443,124.99985137,294.85912767,-0.11837233397,251.47914876,-1.1571423604
2993,0.17992,427.71000406,0.013726393628,427.71001127,-7.2145109584e-06,0.0034216800325,1.0981114902e-07,0.0034216800902,-5.7716087552e-11,0,0,0.20758893158,2.6464313082e-06,0,-0.00010588954919,0,0,-0.00010587059385,0,-1.8955341795e-08,0,0.026509129034,0,0,0,0,0,0,0,0,0,61361,33633,17288,12718,39390,23064,39259,23287,3,0,3,-2,727,1199,0,2,0,0,9d 16h 17m 41s,9d 12h 27m 56.060s,3h 47m 4.563s,182d 18h 19m 6s,147.49012442,124.99985137,294.8616255,-0.11837449958,251.47908748,-1.1571041588
2994,0.17993,427.72374622,0.013742159116,427.72375345,-7.2313118835e-06,0.0034217899697,1.0993727293e-07,0.0034217900276,-5.7850495228e-11,0,0,0.20759250634,5.4575087358e-06,0,-0.0001059180288,0,0,-0.00010589895778,0,-1.9071015242e-08,0,0.026523048871,0,0,0,0,0,0,0,0,1,61376,33620,17284,12720,39393,23059,39267,23281,3,0,3,-2,631,1036,0,2,0,0,9d 16h 20m 5s,9d 12h 30m 19.704s,3h 47m 4.563s,182d 18h 18m 22s,147.49137442,124.99985137,294.86412369,-0.11837631464,251.47902067,-1.1570635698
2995,0.17994,427.73750413,0.01375791636,427.73751136,-7.2268747999e-06,0.0034219000331,1.1006333088e-07,0.0034219000909,-5.7814998448e-11,0,0,0.20759594184,7.3664134356e-07,0,-0.00010594736715,0,0,-0.00010592744435,0,-1.9922796983e-08,0,0.026536968543,0,0,0,0,0,0,0,0,1,61392,33603,17290,12715,39403,23046,39279,23272,3,0,3,-2,700,1154,0,2,0,0,9d 16h 22m 45s,9d 12h 32m 59.900s,3h 47m 4.563s,182d 18h 15m 0s,147.49262442,124.99985137,294.86662167,-0.11837833398,251.47895452,-1.1570231122
2996,0.17995,427.7512778,0.013773668293,427.75128503,-7.2250749668e-06,0.0034220102224,1.1018934634e-07,0.0034220102802,-5.780059981e-11,0,0,0.20759936754,1.6780166773e-06,0,-0.00010597576596,0,0,-0.00010595678979,0,-1.8976174664e-08,0,0.026550892196,0,0,0,0,0,0,0,0,0,61405,33592,17292,12711,39413,23036,39284,23267,3,0,3,-2,699,1155,0,2,0,0,9d 16h 25m 15s,9d 12h 35m 29.646s,3h 47m 4.563s,182d 17h 26m 52s,147.49387442,124.99985137,294.86911984,-0.11838016472,251.47889088,-1.1569841242
2997,0.17996,427.76506721,0.013789412338,427.76507445,-7.2366374297e-06,0.0034221205377,1.103152987e-07,0.0034221205956,-5.7893099602e-11,0,0,0.20760269353,3.1104523199e-06,0,-0.00010600367956,0,0,-0.00010598519434,0,-1.8485227941e-08,0,0.026564801668,0,0,0,0,0,0,0,0,1,61413,33582,17296,12709,39422,23029,39287,23262,3,0,3,-2,640,1054,0,2,0,0,9d 16h 27m 41s,9d 12h 37m 55.624s,3h 47m 4.563s,182d 16h 46m 2s,147.49512442,124.99985137,294.87161787,-0.11838213033,251.47882285,-1.156943489
2998,0.17997,427.77887236,0.013805146907,427.7788796,-7.2363851586e-06,0.0034222309789,1.1044117526e-07,0.0034222310368,-5.7891081252e-11,0,0,0.20760599696,9.8865337672e-07,0,-0.00010603240702,0,0,-0.00010601311325,0,-1.9293770381e-08,0,0.026578707135,0,0,0,0,0,0,0,0,0,61427,33573,17296,12704,39429,23023,39294,23254,3,0,3,-2,724,1192,0,2,0,0,9d 16h 31m 25s,9d 12h 40m 41.124s,3h 48m 3.287s,182d 17h 24m 47s,147.49637442,124.99985137,294.87411689,-0.11838310563,251.4787566,-1.1569034794
2999,0.17998,427.79269324,0.013820874716,427.79270048,-7.239510353e-06,0.0034223415459,1.1056699773e-07,0.0034223416038,-5.7916082954e-11,0,0,0.20760923455,3.2019612978e-06,0,-0.00010606039457,0,0,-0.00010604184655,0,-1.8548021197e-08,0,0.026592613082,0,0,0,0,0,0,0,0,0,61450,33557,17296,12697,39441,23012,39305,23242,3,0,3,-2,692,1124,0,2,0,0,9d 16h 34m 3s,9d 12h 43m 18.613s,3h 48m 3.287s,182d 16h 56m 24s,147.49762442,124.99985137,294.87661581,-0.11838419283,251.47868836,-1.1568627925
3000,0.17999,427.80652983,0.01383659218,427.80653708,-7.2495616905e-06,0.0034224522386,1.1069273744e-07,0.0034224522966,-5.7996493458e-11,0,0,0.20761235156,4.1585102806e-07,0,-0.00010608868911,0,0,-0.00010606983983,0,-1.8849276428e-08,0,0.026606502873,0,0,0,0,0,0,0,0,1,61458,33553,17298,12691,39446,23009,39310,23235,3,0,3,-2,765,1304,0,2,0,0,9d 16h 36m 55s,9d 12h 46m 10.229s,3h 48m 3.287s,182d 17h 31m 50s,147.49887441,124.99985137,294.87911535,-0.11838464828,251.47861658,-1.1568209812
3001,0.18,427.82038213,0.013852301299,427.82038938,-7.2477560593e-06,0.003422563057,1.1081841039e-07,0.003422563115,-5.7982048416e-11,0,0,0.20761547435,1.1472116502e-06,0,-0.00010611573559,0,0,-0.00010609813994,0,-1.7595652553e-08,0,0.026620387566,0,0,0,0,0,0,0,0,1,61485,33536,17294,12685,39465,22996,39314,23225,3,0,3,-2,698,1180,0,2,0,0,9d 16h 39m 36s,9d 12h 48m 51.560s,3h 48m 3.287s,182d 17h 52m 40s,147.50012441,124.99985137,294.88161465,-0.11838534952,251.47854663,-1.156779826
3002,0.18001,427.83425013,0.01386800023,427.83425737,-7.2450455946e-06,0.003422674001,1.1094400184e-07,0.003422674059,-5.7960364373e-11,0,0,0.20761850265,4.8699044617e-06,0,-0.00010614199204,0,0,-0.00010612519187,0,-1.6800171392e-08,0,0.026634275182,0,0,0,0,0,0,0,0,1,61502,33522,17293,12683,39473,22991,39322,23214,3,0,3,-2,613,959,0,2,0,0,9d 16h 41m 36s,9d 12h 50m 51.979s,3h 48m 3.287s,182d 17h 59m 30s,147.50137441,124.99985137,294.88411288,-0.11838712305,251.47847698,-1.1567396796
3003,0.18002,427.84813381,0.013883684771,427.84814108,-7.2607433026e-06,0.0034227850705,1.1106947817e-07,0.0034227851286,-5.8085946209e-11,0,0,0.20762145845,8.1361145698e-07,0,-0.00010616983341,0,0,-0.00010615145362,0,-1.8379791693e-08,0,0.026648149643,0,0,0,0,0,0,0,0,0,61517,33505,17293,12685,39472,22988,39338,23202,3,0,3,-2,774,1282,0,2,0,0,9d 16h 44m 34s,9d 12h 53m 49.737s,3h 48m 3.287s,182d 18h 24m 48s,147.50262441,124.99985137,294.88661419,-0.1183858074,251.47840466,-1.1566978562
3004,0.18003,427.86203318,0.013899361606,427.86204044,-7.267484591e-06,0.0034228962654,1.1119489285e-07,0.0034228963235,-5.8139877027e-11,0,0,0.20762433728,5.3907788244e-07,0,-0.00010619607194,0,0,-0.00010617930028,0,-1.6771665903e-08,0,0.02666201032,0,0,0,0,0,0,0,0,0,61537,33490,17290,12683,39480,22977,39347,23196,3,0,3,-2,760,1460,0,2,0,0,9d 16h 47m 51s,9d 12h 57m 6.034s,3h 48m 3.287s,182d 19h 34m 46s,147.50387441,124.99985137,294.88911429,-0.1183857079,251.47833373,-1.1566572215
3005,0.18004,427.8759482,0.013915023711,427.87595547,-7.2668171924e-06,0.0034230075856,1.1132018969e-07,0.0034230076437,-5.8134537548e-11,0,0,0.2076272721,2.2723156191e-06,0,-0.00010622113448,0,0,-0.00010620554438,0,-1.5590094738e-08,0,0.026675884749,0,0,0,0,0,0,0,0,0,61554,33473,17287,12686,39482,22965,39359,23194,3,0,3,-2,660,1104,0,2,0,0,9d 16h 50m 23s,9d 12h 59m 38.574s,3h 48m 3.287s,182d 18h 45m 18s,147.50512441,124.99985137,294.89161439,-0.11838561424,251.47825674,-1.1566139127
3006,0.18005,427.88987887,0.013930671158,427.88988617,-7.296613262e-06,0.003423119031,1.1144536926e-07,0.0034231190893,-5.8372905901e-11,0,0,0.20763001516,3.344720045e-06,0,-0.00010624700256,0,0,-0.00010623061232,0,-1.6390242084e-08,0,0.026689721631,0,0,0,0,0,0,0,0,0,61569,33461,17295,12675,39497,22951,39367,23185,3,0,3,-2,741,1219,0,2,0,0,9d 16h 53m 14s,9d 13h 2m 29.250s,3h 48m 3.287s,182d 19h 4m 2s,147.5063744,124.99985137,294.89411594,-0.11838406158,251.47818171,-1.1565718604
3007,0.18006,427.90382518,0.013946304452,427.90383247,-7.2908881066e-06,0.0034232306014,1.1157043562e-07,0.0034232306597,-5.8327104865e-11,0,0,0.2076326931,7.5279073042e-07,0,-0.00010627209416,0,0,-0.00010625648722,0,-1.560693672e-08,0,0.026703553035,0,0,0,0,0,0,0,0,0,61584,33448,17297,12671,39508,22940,39373,23179,3,0,3,-2,797,1352,0,1,0,0,9d 16h 56m 21s,9d 13h 5m 35.787s,3h 48m 3.287s,182d 19h 48m 52s,147.5076244,124.99985137,294.89661682,-0.11838318405,251.47810364,-1.1565293029
3008,0.18007,427.9177871,0.013961920757,427.91779439,-7.2921568517e-06,0.0034233422968,1.1169536606e-07,0.0034233423551,-5.8337254732e-11,0,0,0.20763534963,1.5934350608e-06,0,-0.00010629586514,0,0,-0.00010628158655,0,-1.4278582787e-08,0,0.026717368763,0,0,0,0,0,0,0,0,0,61602,33434,17297,12667,39518,22928,39381,23173,3,0,3,-2,736,1245,0,2,0,0,9d 16h 58m 57s,9d 13h 8m 12.200s,3h 48m 3.287s,182d 19h 22m 22s,147.5088744,124.99985137,294.89911849,-0.11838151437,251.4780235,-1.1564855038
3009,0.18008,427.93176461,0.013977517766,427.9317719,-7.2887726219e-06,0.0034234541169,1.1182014213e-07,0.0034234541752,-5.8310180902e-11,0,0,0.20763787431,6.4830406904e-07,0,-0.00010631921957,0,0,-0.00010630536571,0,-1.3853861984e-08,0,0.026731194,0,0,0,0,0,0,0,0,0,61625,33414,17301,12660,39532,22911,39394,23163,3,0,3,-2,850,1451,0,2,0,0,9d 17h 2m 20s,9d 13h 11m 34.887s,3h 48m 3.287s,182d 20h 6m 9s,147.5101244,124.99985137,294.90162098,-0.1183790163,251.47794465,-1.1564434042
3010,0.18009,427.94575771,0.013993094949,427.94576503,-7.3176041155e-06,0.0034235660617,1.1194475959e-07,0.0034235661202,-5.8540832772e-11,0,0,0.20764047874,3.4500298128e-06,0,-0.00010634039934,0,0,-0.00010632872801,0,-1.1671323547e-08,0,0.026745001258,0,0,0,0,0,0,0,0,1,61642,33397,17299,12662,39539,22908,39402,23151,3,0,3,-2,743,1407,0,2,0,0,9d 17h 5m 29s,9d 13h 14m 43.965s,3h 48m 3.287s,182d 20h 27m 9s,147.5113744,124.99985137,294.90412339,-0.11837661265,251.47786521,-1.1564008234
3011,0.1801,427.95976636,0.014008647124,427.9597737,-7.3428832366e-06,0.0034236781308,1.1206917699e-07,0.0034236781896,-5.8743065967e-11,0,0,0.20764294045,5.0726465542e-07,0,-0.00010636114046,0,0,-0.0001063499158,0,-1.1224662622e-08,0,0.026758772354,0,0,0,0,0,0,0,0,1,61660,33383,17302,12655,39549,22900,39413,23138,3,0,3,-2,715,1166,0,2,0,0,9d 17h 8m 13s,9d 13h 17m 28.235s,3h 48m 3.287s,182d 20h 15m 16s,147.5126244,124.99985137,294.90662669,-0.11837331336,251.47777787,-1.1563558446
3012,0.18011,427.97379053,0.014024172519,427.97379787,-7.3432122463e-06,0.0034237903242,1.1219338015e-07,0.003423790383,-5.8745697976e-11,0,0,0.20764528298,1.3963571051e-06,0,-0.00010638097185,0,0,-0.00010637066446,0,-1.0307395129e-08,0,0.026772529588,0,0,0,0,0,0,0,0,2,61676,33367,17307,12650,39553,22894,39430,23123,3,0,3,-2,792,1321,0,2,0,0,9d 17h 11m 16s,9d 13h 20m 30.773s,3h 48m 3.287s,182d 20h 35m 35s,147.5138744,124.99985137,294.90913053,-0.11836946992,251.47768988,-1.1563115159
3013,0.18012,427.9878302,0.014039667741,427.98783755,-7.3539826531e-06,0.0034239026416,1.1231734193e-07,0.0034239027004,-5.8831861258e-11,0,0,0.20764772947,2.8285847863e-06,0,-0.00010639719926,0,0,-0.00010639050278,0,-6.6964862668e-09,0,0.026786257439,0,0,0,0,0,0,0,0,0,61681,33363,17309,12647,39561,22889,39429,23121,3,0,3,-2,684,1128,0,2,0,0,9d 17h 13m 53s,9d 13h 23m 7.713s,3h 48m 3.287s,182d 21h 1m 35s,147.51512439,124.99985137,294.91163598,-0.11836401577,251.47759881,-1.1562661931
3014,0.18013,428.00188532,0.014055122926,428.00189268,-7.3583634048e-06,0.0034240150826,1.1244098341e-07,0.0034240151414,-5.8866907442e-11,0,0,0.20764987851,9.0018758846e-07,0,-0.00010641341796,0,0,-0.00010640673829,0,-6.6796726753e-09,0,0.026799985413,0,0,0,0,0,0,0,0,1,61693,33354,17309,12644,39565,22880,39437,23118,3,0,3,-2,779,1292,0,2,0,0,9d 17h 16m 53s,9d 13h 26m 7.628s,3h 48m 3.287s,182d 20h 59m 39s,147.51637439,124.99985137,294.91414089,-0.11835910647,251.47750487,-1.1562210744
